F9-167;167;24 July 2022 13:38;F9 B5 B1062.8;Kennedy , LC‑39A;Starlink Group 4-25 (53 satellites);~16,250 kg (35,830 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.;
F9-168;168;4 August 2022 23:08;F9 B5 B1052.6;Cape Canaveral , SLC‑40;Danuri (Korea Pathfinder Lunar Orbiter);~679 kg (1,497 lb);Ballistic lunar transfer (BLT);KARI;Success;Success (drone ship);"Launch Your Photo into Deep Space Orbit" mosaic (hosted);Heliocentric;Tesla;Success;
F9-169;169;10 August 2022 02:14;F9 B5 B1073.3;Kennedy , LC‑39A;Starlink Group 4-26 (52 satellites);~16,000 kg (35,000 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.;
F9-170;170;12 August 2022 21:40:20;F9 B5 B1061.10;Vandenberg , SLC‑4E;Starlink Group 3-3 (46 satellites);~14,100 kg (31,100 lb);SSO;SpaceX;Success;Success (drone ship);A West Coast Starlink network launch to a 560 km  Sun-synchronous orbit at an inclination of 97.6°.;
F9-171;171;19 August 2022 19:21:20;F9 B5 B1062.9;Cape Canaveral , SLC‑40;Starlink Group 4-27 (53 satellites);~16,250 kg (35,830 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.;
F9-172;172;28 August 2022 03:41;F9 B5 B1069.2;Cape Canaveral , SLC‑40;Starlink Group 4-23 (54 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success (drone ship);This was the heaviest payload Falcon 9 had launched until this was beaten in January 2023. The launch carried an East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°. This flight, Group 4-23, was moved from 39A to 40 to deconflict with Artemis I operations at 39B. Booster B1069.2 was repaired after suffering damage to all 9 engines upon its initial landing.;
F9-173;173;31 August 2022 05:40;F9 B5 B1063.7;Vandenberg , SLC‑4E;Starlink Group 3-4 (46 satellites);~14,200 kg (31,300 lb);SSO;SpaceX;Success;Success (drone ship);A West Coast Starlink network launch to a 560 km  Sun-synchronous orbit at an inclination of 97.6°.;
F9-174;174;5 September 2022 02:09;F9 B5 B1052.7;Cape Canaveral , SLC‑40;Starlink Group 4-20 (51 satellites) Sherpa-LTC2;~16,000 kg (35,000 lb);LEO;SpaceX Spaceflight Industries;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°. Sherpa-LTC2 space tug's sole hosted payload was Boeing's Varuna Technology Demonstration Mission, a pathfinder for a planned constellation of broadband satellites. Initial orbit of Sherpa LTC-2 is same as that of Starlink but later it will fire its thrusters to reach a 54° inclination  low Earth orbit located at 1060 km altitude.;
F9-175;175;11 September 2022 01:20;F9 B5 B1058.14;Kennedy , LC‑39A;Starlink Group 4-2 (34 satellites) BlueWalker-3;~11,938 kg (26,319 lb);LEO;SpaceX AST SpaceMobile;Success;Success (drone ship);Bluewalker-3 is a rideshare mission launched to 513 km altitude 53° inclination.  B1058 became the first booster to be launched and recovered fourteen times. In addition to this, the 2nd stage first executed two burns to deploy the Bluewalker 3, followed by executing two more burns to deploy the Starlinks to a 330 km altitude 53.2° inclination orbit, concluding with deorbit burn, which made it one of the most complex F9 missions up to date.;
F9-176;176;19 September 2022 00:18;F9 B5 B1067.6;Cape Canaveral , SLC‑40;Starlink Group 4-34 (54 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.;
F9-177;177;24 September 2022 23:32;F9 B5 B1073.4;Cape Canaveral , SLC‑40;Starlink Group 4-35 (52 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.;
F9-178;178;5 October 2022 16:00;F9 B5  B1077.1;Kennedy , LC‑39A;Crew-5 ( Crew Dragon C210.2 Endurance );~13,000 kg (29,000 lb);LEO ( ISS );NASA ( CTS );Success;Success (drone ship);Fifth  USCV launches out of NASA award of six Crew Dragon mission, to carry four astronauts and 100 kg (220 lb) of cargo to the ISS as well as feature a lifeboat function to evacuate astronauts from ISS in case of an emergency. NASA Astronauts Nicole Mann , Josh Cassada , JAXA Astronaut Koichi Wakata , and Roscosmos Cosmonaut Anna Kikina will fly on this mission. This will be the first Russian Cosmonaut to fly on a US Commercial Crew Vehicle as part of a NASA-Roscosmos seat barter agreement.;
F9-179;179;5 October 2022 23:10;F9 B5 B1071.5;Vandenberg , SLC‑4E;Starlink Group 4-29 (52 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success (drone ship);A West Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°. SpaceX set a new record for the shortest time between two Falcon 9 launches at 7 hours and 10 minutes. The previous record time was 14 hours and 8 minutes, set between the  SARah 1 and Globalstar-2 M087 (FM15) with USA 328-331 missions.;
F9-180;180;8 October 2022 23:05;F9 B5 B1060.14;Cape Canaveral , SLC‑40;Galaxy 33 and Galaxy 34 (2 satellites);7,350 kg (16,200 lb);GTO;Intelsat;Success;Success (drone ship);Northrop Grumman -built satellites for C-band clearing. At 7,350 kg total mass, this launch was one of the heaviest GTO SpaceX launches to date. This necessitated that the satellite be launched into a lower-energy orbit than a usual GTO, with its initial apogee at roughly 19,800 km (12,300 mi).;
F9-181;181;15 October 2022 05:22;F9 B5 B1069.3;Cape Canaveral , SLC‑40;Hotbird 13F;~4,500 kg (9,900 lb);GTO;Eutelsat;Success;Success (drone ship);Box containing 2  Adidas Al Rihla balls (hosted);~1 kg (2.2 lb);Suborbital (max 123 km (76 mi));FIFA , Qatar Airways and SpaceX;Success;
F9-182;182;20 October 2022 14:50;F9 B5 B1062.10;Cape Canaveral , SLC‑40;Starlink Group 4-36 (54 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°. The 48th Falcon 9 launch of the year beat the record launches in a year for a vehicle type held by  Soyuz-U in 1979.;
F9-183;183;28 October 2022 01:14:10;F9 B5 B1063.8;Vandenberg , SLC‑4E;Starlink Group 4-31 (53 satellites);~16,400 kg (36,200 lb);LEO;SpaceX;Success;Success (drone ship);A West Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.;
FH-004;FH 4;1 November 2022 13:41;Falcon Heavy B5   B1066  (core) | B1064.1  (side) | B1065.1  (side);Kennedy , LC‑39A;USSF-44 (Shepherd Demonstration & LDPE-2 );~3,750 kg (8,270 lb);GEO;USSF , Millennium Space Systems and Lockheed Martin Space;Success;No attempt | Success (ground pad) | Success (ground pad);Classified payload totaling 3,750 kg (8,270 lb) using new side boosters and center core. The core lacked any fins and landing gear, as it was deliberately expended, underwent the most energetic reentry, and impacted at 1,300 km (810 mi) downrange, 8.3% further than  STP-2 mission, while the two side boosters were recovered, marking the 150th and 151st successful landing respectively, and 21st landing at LZ-1 and 4th at LZ-2 . It was the 50th launch of a Falcon-family rocket this year. The launch carried Shepherd Demonstration for the Space Force , intended to "test new technologies to enhance safe and responsible rendezvous and proximity operations", as well as the LDPE-2 space tug (with hosted payloads), Tetra-1 , Alpine, LINUSS A1 and A2 . Third flight featuring a Falcon long coast mission-extension kit, which equipped the second stage with a dark-painted band (for thermal control), extra COPVs for pressurization control, and additional TEA-TEB ignition fluid. The upgrades afforded the second stage with the endurance needed to inject the payloads directly into geosynchronous orbit six hours after launch.;
F9-184;184;3 November 2022 05:22;F9 B5 B1067.7;Cape Canaveral , SLC‑40;Hotbird 13G;~4,500 kg (9,900 lb);GTO;Eutelsat;Success;Success (drone ship);Built by  Airbus , the 4500 kg satellite will maneuver to a 13° east orbit. 50th Falcon 9 launch in 2022. The satellite reached a supersynchronous geostationary transfer orbit of 410 km × 57,503 km inclined at 27.7°.;
F9-185;185;12 November 2022 16:06;F9 B5 B1051.14;Cape Canaveral , SLC‑40;Galaxy 31 and Galaxy 32 (2 satellites);~6,600 kg (14,600 lb);GTO;Intelsat;Success;No attempt;Maxar Technologies built satellites for C-band clearing. Intelsat says that it paid SpaceX an additional fee to devote all of the Falcon 9 rocket's propellant to deliver the satellites into a higher orbit than the normal sub-synchronous orbit, given the payload's high total mass of 6,600 kg (14,600 lb). The Falcon 9 first-stage booster B1051 , flying on its 14th flight, was expended, the first deliberately expended Falcon 9 booster since B1046 in January 2020. The satellites reached the supersynchronous geostationary transfer orbit of 283 km × 58,433 km inclined at 24.2°.;
F9-186;186;23 November 2022 02:57;F9 B5 B1049.11;Cape Canaveral , SLC‑40;Eutelsat 10B;5,500 kg (12,100 lb);GTO;Eutelsat;Success;No attempt;Built by  Thales Alenia Space , the satellite was launched into a geostationary transfer orbit targeting the 10° east GSO slot. The Falcon 9 first-stage booster B1049 flew its 11th mission and was expended into the Atlantic Ocean following the launch for the same reason as the previous Galaxy 31 and 32 mission's booster B1051 . The satellite reached the supersynchronous geostationary transfer orbit of 261 km × 59,831 km inclined at 22.8°. B1049 flew with a Test/Spare Block 4 interstage on this flight since it donated its interstage to B1052 after its penultimate flight.;
F9-187;187;26 November 2022 19:20;F9 B5  B1076.1;Kennedy , LC‑39A;SpaceX CRS-26 ( Dragon C211.1 );3,528 kg (7,778 lb);LEO ( ISS );NASA ( CRS );Success;Success (drone ship);Last of the six additional cargo missions NASA awarded in 2015 to SpaceX under the  CRS-2 contract flown after the initial 20 missions of phase 1 were completed in 2020.;
F9-188;188;8 December 2022 22:27;F9 B5 B1069.4;Kennedy , LC‑39A;OneWeb  Flight #15 / SpaceX Flight 1 (40 satellites);6,000 kg (13,000 lb);Polar  LEO;OneWeb;Success;Success (ground pad);Following the  Russian invasion of Ukraine , OneWeb suspended launches on Soyuz rockets. In March 2022, OneWeb announced that they had signed an agreement with SpaceX to resume satellite launches. This was the first commercial (non- Starlink , non- NASA , non-government, non-crewed) satellite launch from LC-39A since Arabsat-6A in 2019, and the first on Falcon 9 since Es'hail 2 in 2018.;
F9-189;189;11 December 2022 07:38;F9 B5  B1073.5;Cape Canaveral , SLC‑40;Hakuto-R Mission 1 Emirates Lunar Mission Lunar Flashlight;~1,000 kg (2,200 lb);Ballistic lunar transfer (BLT);ispace  MBRSC   JAXA  NASA;Success;Success (ground pad);ispace 's Hakuto-R (for Reboot) lunar lander is derived from the Hakuto project that was one of the defunct Google Lunar X Prize contestants. Hakuto-R carries the Rashid rover , built by MBRSC and JAXA built Transformable Lunar Robot. A separate 2023, Hakuto-R mission will include a Japanese rover. The Canadian Space Agency has sponsored three private payloads with ispace: Mission Control Space Services will have a computer fly on the Rashid rover to test artificial intelligence algorithms, Canadensys Aerospace Corporation is arranging a 360-degree camera to fly, and NGC Aerospace Ltd will take pictures from orbit to compare them to maps in order to test a navigation system.  Lunar Flashlight is a JPL -developed CubeSat that will scan for water ice deposits on the Moon ; it was remanifested as a secondary payload after missing its integration window on the Artemis 1 launch. First Falcon 9 booster landing on LZ-2.;
F9-190;190;16 December 2022 11:46;F9 B5 B1071.6;Vandenberg , SLC‑4E;Surface Water and Ocean Topography (SWOT);~2,200 kg (4,900 lb);LEO;NASA / CNES;Success;Success (ground pad);American–European satellite intended to measure the surface altitude of water bodies with centimeter-level precision.;
F9-191;191;16 December 2022 22:48;F9 B5 B1067.8;Cape Canaveral , SLC‑40;O3b mPOWER 1 & 2;~4,100 kg (9,000 lb);MEO;SES;Success;Success (drone ship);In September 2019, SES signed a contract to launch the first part of their seven MEO satellites for its O3b low-latency, high-performance connectivity services.;
F9-192;192;17 December 2022 21:32;F9 B5 B1058.15;Kennedy , LC‑39A;Starlink Group 4-37 (54 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch to a 540 km circular orbit at an inclination of 53.2°.  B1058 became the first booster to be launched and recovered fifteen times, exceeding its prior record.;
F9-193;193;28 December 2022 09:34;F9 B5 B1062.11;Cape Canaveral , SLC‑40;Starlink Group 5-1 (54 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success (drone ship);An East Coast Starlink network launch targeting a 43° inclination orbit. This launch was the first launch of Starlink's second-generation constellation. SpaceX has said that under the new FCC license they are now able to deploy satellites to new orbits that will add more capacity to their network.;
F9-194;194;30 December 2022 07:38;F9 B5 B1061.11;Vandenberg , SLC‑4E;EROS-C3;~400 kg (880 lb);Retrograde  LEO;ImageSat International;Success;Success (ground pad);Israeli electro-optical Earth observation satellite based on the OPTSAT-3000 satellite. This was the first SpaceX launch to a low-inclination retrograde orbit, previous retrograde orbits having been polar or Sun-synchronous. It targeting an ~140° inclination orbit. This launch marked the first time SpaceX completed 7 launches in a calendar month and the final rocket launch of 2022. SpaceX's Falcon family thus equaled the yearly world record for most successful launches by any rocket family, first set by the R-7 family  in 1980 after this launch. B1061 became the only booster to land on all of SpaceX's different landing zones and drone ships except the rarely used LZ-2.;
F9-195;195;3 January 2023 14:56;F9  B5 B1060.15;Cape Canaveral , SLC‑40;Transporter-6 (115 payload smallsat rideshare);Unknown;SSO;Various;Success;Success ( LZ‑1 );Dedicated SmallSat Rideshare mission to Sun-synchronous orbit. It included six space tugs , also known as orbital transfer vehicles (OTV), which are two of D-Orbit 's ION Satellite Carriers , Epic Aerospace 's Chimera LEO 1 , Momentus 's Vigoride -5, Skykraft 's OTV and Launcher 's Orbiter SN1. Orbiter SN1 failed shortly after deployment from Falcon and before deploying payloads. One of the payloads, EWS RROCI failed to deploy from Falcon 9 and the satellite re-entered with the upper stage. This was not a SpaceX failure as brokered dispensers and deployers are used on Transporter missions.;
F9-196;196;10 January 2023 04:50;F9  B5 B1076.2;Cape Canaveral , SLC‑40;OneWeb 16 (40 satellites);6,000 kg (13,000 lb);Polar  LEO;OneWeb;Success;Success ( LZ‑1 );Following the  Russian invasion of Ukraine , OneWeb suspended launches on Soyuz rockets. In March 2022, OneWeb announced that they had signed an agreement with SpaceX to resume satellite launches. This flight, the 16th of the OneWeb program and the second on a SpaceX rocket, carried 40 satellites.;
FH-005;FH 5;15 January 2023 22:56;Falcon Heavy B5 B1070  (core) | B1064.2  (side) | B1065.2  (side);Kennedy , LC‑39A;USSF-67 ( CBAS-2 & LDPE-3A );~3,750 kg (8,270 lb);GEO;USSF;Success;No attempt | Success ( LZ‑2 ) | Success ( LZ‑1 );First launch of Phase 2 US Air Force contract. US$316 million cost for the fiscal year of 2022, for the first flight, mostly includes the cost of an extended payload fairing, upgrades to the company's West Coast launch pad at Vandenberg Space Force Base in California , and a vertical integration facility required for NRO missions, while the launching price does not increase. SpaceX deliberately expended the center core, which thus lacked grid fins and landing gear, while the two side-boosters were recovered at Landing Zones 1 and 2 , and it was the fourth second stage featuring Falcon long coast mission-extension kit as the mission requirements are same as the USSF-44 mission.;
F9-197;197;18 January 2023 12:24;F9  B5 B1077.2;Cape Canaveral , SLC‑40;USA-343  (GPS-III SV06);4,352 kg (9,595 lb);MEO;USSF;Success;Success ( JRTI );Global Positioning System navigation satellite, sixth  GPS Block III satellite to be launched, named after Amelia Earhart . Space vehicle manufacturing contract awarded February 2013. In September 2018, the space vehicle was integrating harnesses. In March 2018, the Air Force announced it had awarded the launch contract for three GPS satellites to SpaceX.;
F9-198;198;19 January 2023 15:43;F9  B5 B1075.1;Vandenberg , SLC‑4E;Starlink Group 2-4 (51 satellites);15,000 kg (33,000 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink network launch to a 570 km (350 mi) circular orbit at an inclination of 70°. This launch was the first launch of Starlink satellites using a non-reused booster.;
F9-199;199;26 January 2023 09:32;F9  B5 B1067.9;Cape Canaveral , SLC‑40;Starlink Group 5-2 (56 satellites);~17,400 kg (38,400 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast Starlink launch for the Generation 2 network. Heaviest payload flown on Falcon 9.;
F9-200;200;31 January 2023 16:15;F9  B5 B1071.7;Vandenberg , SLC‑4E;Starlink Group 2-6 (49 satellites);~15,200 kg (33,500 lb);LEO;SpaceX;Success;Success ( OCISLY );ION SCV009;D-Orbit;
F9-201;201;2 February 2023 07:58;F9  B5 B1069.5;Kennedy , LC‑39A;Starlink Group 5-3 (53 satellites);16,500 kg (36,400 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast Starlink launch for the Generation 2 network.;
F9-202;202;7 February 2023 01:32;F9  B5 B1073.6;Cape Canaveral , SLC‑40;Amazonas Nexus;4,146 kg (9,140 lb);GTO;Hispasat;Success;Success ( JRTI );A  high-throughput telecommunications satellite . Hosted payloads included USSF Pathfinder 2 and Tele Greenland A/S's GreenSat.;
F9-203;203;12 February 2023 05:10;F9  B5 B1062.12;Cape Canaveral , SLC‑40;Starlink Group 5-4 (55 satellites);17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast Starlink launch for the Generation 2 network. This launch marked a pad turn around record for SpaceX; the launch occurred five days, three hours, and 38 minutes after SpaceX's previous mission from pad 40 at Cape Canaveral.;
F9-204;204;17 February 2023 19:12;F9  B5 B1063.9;Vandenberg , SLC‑4E;Starlink Group 2-5 (51 satellites);15,900 kg (35,100 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink network launch to a 570 km (350 mi) circular orbit at an inclination of 70°.;
F9-205;205;18 February 2023 03:59;F9  B5 B1077.3;Cape Canaveral , SLC‑40;Inmarsat -6 F2;5,470 kg (12,060 lb);GTO;Inmarsat;Success;Success ( JRTI );Inmarsat maintained its launch option after a scheduled 2016 Falcon Heavy launch (a  European Aviation Network satellite) was switched for an Ariane 5 launch in 2017. This option could be used for launching Inmarsat-6B. In February 2022, Inmarsat confirmed Inmarsat-6 F2 will launch on a Falcon 9 rocket. The satellite reached the supersynchronous geostationary transfer orbit of 387 km × 41,592 km (240 mi × 25,844 mi) inclined at 27°.;
F9-206;206;27 February 2023 23:13;F9  B5 B1076.3;Cape Canaveral , SLC‑40;Starlink Group 6-1 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast Starlink launch to their Generation 2 network. First launch of the F9-2 Starlink bus, a.k.a. "V2 Mini". Owing to delays in the Starship program , SpaceX opted to manufacture these downsized satellites over the planned full-size V2 (intended for Starship) to continue the timely construction of the Starlink constellation. The V2 Mini satellite is 2.4x the mass of its V1.5 predecessor but provides 4x the data capacity. SpaceX committed to reduce debris by keeping the Starlink tension rods, which hold the V2 mini satellites together, attached to the Falcon 9 second stage. These tension rods were discarded into orbit while launching earlier version of Starlink satellites. This flight marked the 100th consecutive landing success of a Falcon 9 booster since 16 February 2021.;
F9-207;207;2 March 2023 05:34;F9  B5 B1078.1;Kennedy , LC‑39A;Crew-6 ( Crew Dragon C206.4 Endeavour );~13,000 kg (29,000 lb);LEO ( ISS );NASA ( CTS );Success;Success ( JRTI );Last  USCV launch out of original NASA award of six Crew Dragon missions, to carry up to four astronauts and 100 kg (220 lb) of cargo to the ISS, as well as feature a lifeboat function to evacuate astronauts from ISS in case of an emergency.;
F9-208;208;3 March 2023 18:38;F9  B5 B1061.12;Vandenberg , SLC‑4E;Starlink Group 2-7 (51 satellites);15,900 kg (35,100 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink network launch to a 570 km (350 mi) circular orbit at an inclination of 70°.;
F9-209;209;9 March 2023 19:13;F9  B5 B1062.13;Cape Canaveral , SLC‑40;OneWeb 17 (40 satellites);6,000 kg (13,000 lb);LEO;OneWeb;Success;Success ( LZ‑1 );Following the  Russian invasion of Ukraine , OneWeb suspended launches on Soyuz rockets. In March 2022, OneWeb announced they had signed an agreement with SpaceX to resume satellite launches.;
F9-210;210;15 March 2023 00:30;F9  B5 B1073.7;Kennedy , LC‑39A;SpaceX CRS-27 ( Dragon C209.3 );2,852 kg (6,288 lb);LEO ( ISS );NASA ( CRS );Success;Success ( ASOG );Three more  CRS Phase 2 missions for Dragon 2 covering up to CRS-29 were announced in December 2020. This flight used a partial boostback burn to bring the first-stage booster to its drone ship closer to the coast. The maneuver was meant to cut down processing time by decreasing the time spent moving the ship back for refurbishment.;
F9-211;211;17 March 2023 19:26;F9  B5 B1071.8;Vandenberg , SLC‑4E;Starlink Group 2-8 (52 satellites);~16,200 kg (35,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink network launch to a 570 km (350 mi) circular orbit at an inclination of 70°.;
F9-212;212;17 March 2023 23:38;F9  B5 B1069.6;Cape Canaveral , SLC‑40;SES-18 & SES-19;~7,000 kg (15,000 lb);GTO;SES;Success;Success ( JRTI );SpaceX launched two C-band satellites for SES, with the option to launch a third satellite on a second flight. SpaceX set a new record for the shortest time between two Falcon 9 launches at 4 hours and 12 minutes. The previous record time was 7 hours and 10 minutes, set between the Crew-5 and Starlink Group 4-29 missions on 5 October 2022.;
F9-213;213;24 March 2023 15:43;F9  B5 B1067.10;Cape Canaveral , SLC‑40;Starlink Group 5-5 (56 satellites);~17,400 kg (38,400 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast Starlink launch to their Generation 2 network.;
F9-214;214;29 March 2023 20:01;F9  B5 B1077.4;Cape Canaveral , SLC‑40;Starlink Group 5-10 (56 satellites);~17,400 kg (38,400 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast Starlink launch to their Generation 2 network. This launch marked the first time SpaceX completed 8 launches in a calendar month.;
F9-215;215;2 April 2023 14:29;F9  B5 B1075.2;Vandenberg , SLC‑4E;Transport and Tracking Layer (Tranche 0A) (10 satellites);Unknown;LEO;SDA;Success;Success ( LZ‑4 );First launch of SDA Transport and Tracking Layer satellites. Out of 10 satellites, 8 are  York Space Systems built Transport layer satellites and 2 are SpaceX- Leidos built, Starlink-derived Tracking Layer satellites. The Transport layer is an interoperable mesh network of satellites intended to provide periodic low-latency and high-capacity data connectivity, while the Tracking Layer consists of interconnected satellites with cross-links and wide field of view infrared sensors for hypersonic missile tracking.;
F9-216;216;7 April 2023 04:30;F9  B5 B1076.4;Cape Canaveral , SLC‑40;Intelsat 40e;~5,588 kg (12,319 lb);GTO;Intelsat;Success;Success ( ASOG );Maxar Technologies -built satellite that will service North and Central America. Also hosts the Tropospheric Emissions: Monitoring of Pollution (TEMPO) experiment.;
F9-217;217;15 April 2023 06:47;F9  B5 B1063.10;Vandenberg , SLC‑4E;Transporter-7 (51 payload smallsat rideshare);Unknown;SSO;Various;Success;Success ( LZ‑4 );Dedicated SmallSat Rideshare mission to sun-synchronous orbit. First flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements. Fifth mission featuring a second stage with a long coast mission-extension kit, accommodating the four second stage burns for payload deployment, excluding the deorbit burn.;
F9-218;218;19 April 2023 14:31;F9  B5 B1073.8;Cape Canaveral , SLC‑40;Starlink Group 6-2 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 Mini Starlink launch to their Generation 2 network.;
F9-219;219;27 April 2023 13:40;F9  B5 B1061.13;Vandenberg , SLC‑4E;Starlink Group 3-5 (46 satellites);~14,100 kg (31,100 lb);SSO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink launch to a 560 km (350 mi)  Sun-synchronous orbit at an inclination of 97.6°.;
F9-220;220;28 April 2023 22:12;F9  B5 B1078.2;Cape Canaveral , SLC‑40;O3b mPOWER 3 & 4;~4,100 kg (9,000 lb);MEO;SES;Success;Success ( JRTI );Second part of SES' MEO satellites for its O3b low-latency, high-performance connectivity services.;
FH-006;FH 6;1 May 2023 00:26;Falcon Heavy B5 B1068  (core) | Astranis / Pacific Dataport | Gravity Space;Kennedy , LC‑39A;ViaSat-3 Americas;6,400 kg (14,100 lb);GEO;ViaSat;Success;No attempt | No attempt | No attempt;B1052.8  (side);Aurora 4A (Arcturus);300 kg (660 lb);B1053.3  (side);GS-1;22 kg (49 lb);This mission directly delivered the satellites to  geostationary orbit , thus the core and side boosters were all expendable alongside having the sixth second stage featuring Falcon long coast mission-extension kit. Satellites of the ViaSat-3 class use electric propulsion , which requires less fuel for stationkeeping operations over their lifetime, making them the heaviest all-electric satellites ever launched into space. First mission to expend all three cores. GS-1 is a cubesat operated by Gravity Space on behalf of PT Pasifik Satelit Nusantara who calls the satellite Nusantara-H1-A.;
F9-221;221;4 May 2023 07:31;F9  B5 B1069.7;Cape Canaveral , SLC‑40;Starlink Group 5-6 (56 satellites);~17,400 kg (38,400 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast Starlink launch to their Generation 2 network.;
F9-222;222;10 May 2023 20:09;F9  B5 B1075.3;Vandenberg , SLC‑4E;Starlink Group 2-9 (51 satellites);15,900 kg (35,100 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink network launch to a 570 km (350 mi) circular orbit at an inclination of 70°.;
F9-223;223;14 May 2023 05:03;F9  B5 B1067.11;Cape Canaveral , SLC‑40;Starlink Group 5-9 (56 satellites);~17,400 kg (38,400 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast Starlink launch to their Generation 2 network.;
F9-224;224;19 May 2023 06:19;F9  B5 B1076.5;Cape Canaveral , SLC‑40;Starlink Group 6-3 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 Mini Starlink launch to their Generation 2 network.;
F9-225;225;20 May 2023 13:16;F9  B5 B1063.11;Vandenberg , SLC‑4E;Iridium-NEXT (5 satellites) OneWeb (15 Gen1 plus a Gen2 test satellite);~6,600 kg (14,600 lb);Polar  LEO;Iridium & OneWeb;Success;Success ( OCISLY );Iridium -9 rideshare mission, carrying five on-orbit spare Iridium-NEXT satellites along with 15 Gen1 and a demo Gen2 OneWeb satellites. Second flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements.;
F9-226;226;21 May 2023 21:37;F9  B5 B1080.1;Kennedy , LC‑39A;Ax-2 ( Crew Dragon C212.2 Freedom );~13,000 kg (29,000 lb);LEO ( ISS );Axiom Space;Success;Success ( LZ‑1 );Axiom contracted for three additional private crewed missions in June 2021.  Peggy Whitson and John Shoffner were signed on as commander and pilot for Ax-2. The third and fourth seats were bought by Saudi Arabia . The Saudi crew members were revealed to be Ali AlQarni and Rayyanah Barnawi . First time a booster landed on a ground pad after a crewed launch.;
F9-227;227;27 May 2023 04:30;F9  B5 B1062.14;Cape Canaveral , SLC‑40;ArabSat 7B (Badr-8);~4,500 kg (9,900 lb);GTO;Arabsat;Success;Success ( JRTI );Includes Airbus's TELEO optical communications payload demonstrator.;
F9-228;228;31 May 2023 06:02;F9  B5 B1061.14;Vandenberg , SLC‑4E;Starlink Group 2–10 (52 satellites);~16,400 kg (36,200 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink launch to a 570 km (350 mi) circular orbit at an inclination of 70°. The 200th consecutive successful Falcon 9 mission. This launch marked the first time SpaceX completed 9 launches in a calendar month.;
F9-229;229;4 June 2023 12:20;F9  B5 B1078.3;Cape Canaveral , SLC‑40;Starlink Group 6-4 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 Mini Starlink launch to their Generation 2 network.;
F9-230;230;5 June 2023 15:47;F9  B5 B1077.5;Kennedy , LC‑39A;SpaceX CRS-28 ( Dragon C208.4 );~9,525 kg (20,999 lb);LEO ( ISS );NASA ( CRS );Success;Success ( ASOG );Three more  CRS Phase 2 missions for Dragon 2 covering up to CRS-29 were announced in December 2020. Third flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements.;
F9-231;231;12 June 2023 07:10;F9  B5 B1073.9;Cape Canaveral , SLC‑40;Starlink Group 5-11 (52 satellites);~16,400 kg (36,200 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast Starlink launch to their Generation 2 network.;
